Source_ID,H2,CH4,C2H6,C2H4,C2H2,Type,Source
1978,34.0,30.0,34.0,2.5,0.0,T1,dataset2
1979,14.0,62.0,16.0,3.0,0.0,T1,dataset2
1980,48.0,40.0,11.0,0.5,0.0,T1,dataset2
1981,130.0,140.0,24.0,120.0,0.0,T1,dataset2
1982,86.0,8.0,2.5,2.5,0.0,T1,dataset2
1983,6.0,3.0,0.8,0.7,0.0,T1,dataset2
1984,50.0,3.0,1.0,0.0,0.0,T1,dataset2
1985,55.0,22.0,0.5,2.6,0.0,T1,dataset2
1986,78.0,66.0,62.0,2.6,0.0,T1,dataset2
1987,14.0,44.0,124.0,7.0,1.0,T1,dataset2
1988,2031.0,149.0,20.0,3.0,0.0,T1,dataset2
1989,48.0,610.0,29.0,10.0,0.0,T1,dataset2
1990,12.0,18.0,4.0,4.0,0.0,T1,dataset2
1991,66.0,60.0,2.0,7.0,0.0,T1,dataset2
1992,1450.0,940.0,211.0,322.0,61.0,T1,dataset2
1993,0.0,18900.0,410.0,540.0,330.0,T1,dataset2
1994,360.0,610.0,259.0,260.0,9.0,T1,dataset2
1995,1.0,27.0,49.0,4.0,1.0,T1,dataset2
1996,1270.0,3450.0,520.0,1390.0,8.0,T1,dataset2
1997,33.0,29.0,0.0,12.0,9.0,T1,dataset2
1998,46.0,98.0,0.0,41.3,26.3,T1,dataset2
1999,60.0,60.0,0.3,40.0,16.0,T1,dataset2
2000,87.2,73.18,0.0,56.88,27.14,T1,dataset2
2001,97.0,110.0,0.0,85.0,34.0,T1,dataset2
2002,110.4,112.0,0.0,80.8,32.5,T1,dataset2
2003,29.9,24.1,0.6,92.5,343.0,T1,dataset2
2004,120.0,120.0,0.55,84.0,33.0,T1,dataset2
2005,143.2,123.0,0.0,75.0,38.0,T1,dataset2
2006,181.0,162.0,0.0,132.0,70.0,T1,dataset2
2007,82.4,1548.2,403.8,320.9,0.0,T1,dataset2
2008,19.24,110.0,181.38,3.38,0.33,T1,dataset2
2009,73.38,157.49,244.65,35.68,0.0,T1,dataset2
2010,70.84,148.56,238.36,35.24,0.0,T1,dataset2
2011,19.19,187.55,329.49,74.43,1.0,T1,dataset2
2012,58.54,116.04,175.74,34.12,0.72,T1,dataset2
2013,5.07,26.26,3.17,2.77,0.21,T1,dataset2
2014,59.26,120.18,185.6,36.84,0.05,T1,dataset2
2015,137.0,251.0,32.0,14.0,0.0,T1,dataset2
2016,61.88,88.76,83.81,76.14,0.14,T1,dataset2
2017,181.7,262.5,41.6,28.6,1.0,T1,dataset2
2018,181.0,262.0,41.0,28.0,0.0,T1,dataset2
2019,86.0,110.0,118.0,92.0,7.4,T1,dataset2
2020,11.03,22.51,111.3,7.967,3.314,T1,dataset2
2021,20.0,207.0,2.5,2.4,0.4,T1,dataset2
2022,87.2,91.3,72.3,120.1,1.0,T1,dataset2
2023,35.4,39.6,6.8,71.5,1.5,T1,dataset2
2024,49.7,106.4,42.9,26.5,0.0,T1,dataset2
2025,46.3,160.2,17.7,102.3,0.0,T1,dataset2
2026,181.7,262.5,41.6,28.6,1.0,T1,dataset2
2027,95.0,110.0,160.0,50.0,0.0,T1,dataset2
2028,18.6,110.2,162.3,50.7,0.7,T1,dataset2
2029,16.0,38.4,70.0,28.0,0.0,T1,dataset2
2030,101.0,169.0,595.0,34.0,0.0,T1,dataset2
2031,102.0,168.0,597.0,35.0,0.0,T1,dataset2
2032,20.88,212.29,324.05,73.06,0.92,T1,dataset2
2033,72.22,159.01,235.33,32.95,0.0,T1,dataset2
2034,64.38,77.53,20.6,11.56,0.0,T1,dataset2
2035,20.0,207.0,2.5,2.4,0.4,T1,dataset2
2036,82.4,1548.2,403.8,320.9,0.0,T1,dataset2
2037,73.38,157.49,244.65,35.68,0.0,T1,dataset2
2038,70.84,148.56,238.36,35.24,0.0,T1,dataset2
2039,19.19,187.55,329.49,74.43,1.0,T1,dataset2
2040,58.54,116.04,175.74,34.12,0.72,T1,dataset2
2041,207.0,416.0,347.0,134.5,20.0,T1,dataset2
2042,23.0,9.0,6.4,6.2,0.4,T1,dataset2
2043,22.0,3.3,2.1,1.2,0.2,T1,dataset2
2044,397.7,901.0,2798.2,1171.9,66.51,T1,dataset2
2045,4.32,193.0,125.0,118.0,0.0,T1,dataset2
2046,72.0,442.0,461.0,221.0,0.7,T1,dataset2
2047,304.0,4336.0,227.0,1606.0,13.8,T1,dataset2
2048,64.0,72.0,7.0,103.0,0.0,T1,dataset2
2049,125.0,390.3,497.2,201.9,0.69,T1,dataset2
2050,16.4,25.0,21.0,11.0,0.0,T1,dataset2
2051,39.0,17.0,33.0,138.0,0.0,T1,dataset2
2052,14.0,45.0,72.0,34.0,0.0,T1,dataset2
2053,350.0,1100.0,270.0,180.0,20.0,T1,dataset2
2054,280.0,10.0,25.0,13.0,0.0,T1,dataset2
2055,28.0,409.0,692.0,354.0,0.5,T1,dataset2
2056,12.0,12.6,96.8,56.6,0.0,T1,dataset2
2057,95.32,65.4,255.65,199.06,4.48,T1,dataset2
2058,417.0,911.0,1602.0,554.0,1.0,T1,dataset2
2059,54.32,68.68,98.44,35.57,0.0,T1,dataset2
2060,71.93,289.87,379.03,133.95,0.0,T1,dataset2
2061,46.0,76.8,50.2,20.4,0.1,T1,dataset2
2062,0.5,38.4,133.4,151.4,0.0,T1,dataset2
2063,22.0,10.0,3.4,1.6,0.3,T1,dataset2
2064,170.12,508.27,806.03,298.72,0.93,T1,dataset2
2065,18.0,27.4,50.6,20.9,0.7,T1,dataset2
2066,30.0,71.0,54.0,44.0,0.0,T1,dataset2
2067,28.0,100.0,79.0,63.0,0.0,T1,dataset2
2068,34.0,171.0,114.0,91.0,0.0,T1,dataset2
2069,15.87,38.2,37.25,23.29,0.54,T1,dataset2
2070,139.0,345.0,533.0,184.0,0.0,T1,dataset2
2071,211.14,769.25,1210.45,465.03,0.0,T1,dataset2
2072,15.95,14.1,5.03,5.18,0.0,T1,dataset2
2073,16.81,14.33,3.94,5.76,0.0,T1,dataset2
2074,19.45,17.68,5.15,6.63,0.0,T1,dataset2
2075,18.34,14.74,4.25,4.32,0.0,T1,dataset2
2076,29.24,28.02,8.47,13.77,0.0,T1,dataset2
2077,29.07,20.88,9.46,12.05,0.7,T1,dataset2
2078,30.42,21.18,9.03,13.17,0.5,T1,dataset2
2079,15.92,13.04,2.69,5.2,0.37,T1,dataset2
2080,16.58,13.56,3.24,5.66,0.0,T1,dataset2
2081,1308.0,125.0,6.0,112.0,0.0,D1,dataset2
2082,68.0,8.0,8.0,3.0,11.0,D1,dataset2
2083,19.0,10.0,9.5,7.9,8.5,D1,dataset2
2084,345.0,112.3,51.5,27.5,58.8,D1,dataset2
2085,345.0,112.25,51.5,27.5,345.0,D1,dataset2
2086,49.1,12.2,3.9,0.3,4.8,D1,dataset2
2087,32.2,5.5,12.6,1.4,13.2,D1,dataset2
2088,345.0,112.25,51.5,27.5,58.75,D1,dataset2
2089,24.2,3.2,16.6,3.7,101.0,D1,dataset2
2090,35.2,2.6,5.3,1.9,18.3,D1,dataset2
2091,63.0,0.29,3.64,0.59,16.8,D1,dataset2
2092,30.0,7.4,1.8,8.5,19.0,D1,dataset2
2093,45.0,15.0,19.0,1.0,18.0,D1,dataset2
2094,54.0,7.0,8.6,7.4,5.4,D1,dataset2
2095,51.1,7.1,5.9,1.7,9.2,D1,dataset2
2096,52.5,32.9,9.73,79.3,9.8,D1,dataset2
2097,6.0,0.5,0.29,1.87,7.42,D1,dataset2
2098,63.0,0.29,0.59,3.64,16.8,D1,dataset2
2099,22.5,8.5,1.2,7.3,8.4,D1,dataset2
2100,31.0,6.6,4.7,19.0,67.0,D1,dataset2
2101,32.2,5.5,1.4,12.6,13.2,D1,dataset2
2102,3.3,1.1,0.9,3.1,3.3,D1,dataset2
2103,45.0,15.0,1.0,19.0,18.0,D1,dataset2
2104,316.0,36.1,37.3,109.0,440.0,D1,dataset2
2105,24.2,3.2,3.7,16.6,101.0,D1,dataset2
2106,35.2,2.6,1.9,5.3,18.3,D1,dataset2
2107,4.1,3.5,0.68,1.2,5.2,D1,dataset2
2108,34.0,60.0,11.0,123.0,6.0,D1,dataset2
2109,96.0,13.7,3.8,35.6,5.4,D1,dataset2
2110,12.0,14.6,7.2,14.4,0.98,D1,dataset2
2111,11.9,12.4,5.9,13.6,1.03,D1,dataset2
2112,49.1,12.2,0.3,3.9,4.8,D1,dataset2
2113,46.7,8.2,1.8,5.1,4.1,D1,dataset2
2114,53.9,8.3,1.1,6.0,7.1,D1,dataset2
2115,51.1,7.1,1.7,5.9,9.2,D1,dataset2
2116,78.0,20.0,11.0,13.0,28.0,D1,dataset2
2117,305.0,100.0,33.0,161.0,541.0,D1,dataset2
2118,35.0,6.0,3.0,26.0,482.0,D1,dataset2
2119,543.0,120.0,41.0,411.0,1880.0,D1,dataset2
2120,1230.0,163.0,27.0,233.0,692.0,D1,dataset2
2121,60.0,10.0,4.0,4.0,4.0,D1,dataset2
2122,95.0,10.0,0.0,11.0,39.0,D1,dataset2
2123,6870.0,1028.0,79.0,900.0,5500.0,D1,dataset2
2124,10092.0,5399.0,530.0,6500.0,37565.0,D1,dataset2
2125,650.0,81.0,170.0,51.0,270.0,D1,dataset2
2126,87.17,17.26,3.94,12.87,32.81,D1,dataset2
2127,1.96,2.1,0.5,0.67,1.59,D1,dataset2
2128,7911.85,947.43,96.93,907.19,4844.48,D1,dataset2
2129,21.0,2.01,0.46,1.48,5.61,D1,dataset2
2130,34.76,5.52,2.09,4.97,10.36,D1,dataset2
2131,1.6,1.0,0.1,0.9,1.6,D1,dataset2
2132,73.0,8.0,4.0,2.0,12.0,D1,dataset2
2133,5000.0,4000.0,2000.0,2000.0,8000.0,D1,dataset2
2134,24.3,15.7,6.4,11.2,29.8,D1,dataset2
2135,2240.0,360.0,25.0,169.0,828.0,D1,dataset2
2136,4480.0,560.0,380.0,403.0,896.0,D1,dataset2
2137,2240.0,560.0,380.0,450.0,940.0,D1,dataset2
2138,200.0,230.0,2.0,170.0,480.0,D1,dataset2
2139,60.0,5.0,1.0,6.0,29.0,D1,dataset2
2140,890.0,110.0,3.0,84.0,700.0,D1,dataset2
2141,41.0,112.0,0.0,254.0,4536.0,D1,dataset2
2142,38.0,3.7,0.0,4.1,19.4,D1,dataset2
2143,700.0,137.4,14.9,194.8,936.6,D1,dataset2
2144,253.0,21.5,5.9,16.1,72.4,D1,dataset2
2145,131.0,32.0,7.3,18.8,38.7,D1,dataset2
2146,116.0,20.0,7.0,27.0,54.0,D1,dataset2
2147,70.0,3.8,0.6,3.2,31.1,D1,dataset2
2148,34.0,18.9,3.7,9.4,5.6,D1,dataset2
2149,78.0,20.0,11.0,13.0,28.0,D1,dataset2
2150,1790.0,580.0,321.0,336.0,619.0,D1,dataset2
2151,1330.0,10.0,20.0,66.0,182.0,D1,dataset2
2152,4.0,1.0,2.0,7.0,52.0,D1,dataset2
2153,1900.0,285.0,31.0,957.0,7730.0,D1,dataset2
2154,57.0,24.0,2.0,27.0,30.0,D1,dataset2
2155,1000.0,500.0,1.0,400.0,500.0,D1,dataset2
2156,9.0,3.9,13.0,4.0,8.0,D1,dataset2
2157,1198.0,3.2,0.5,3.2,1.4,D1,dataset2
2158,14.2,4.0,9.51,1.5,1.4,D1,dataset2
2159,30.1,17.1,30.1,5.5,2.2,D1,dataset2
2160,45.0,11.0,28.5,12.74,2.7,D1,dataset2
2161,65.2,20.0,25.1,8.13,3.9,D1,dataset2
2162,67.8,8.89,36.2,12.67,1.88,D1,dataset2
2163,101.72,27.65,53.87,16.92,7.13,D1,dataset2
2164,549.0,121.3,198.5,31.9,25.5,D1,dataset2
2165,170.0,24.0,7.0,17.0,54.0,D1,dataset2
2166,30.0,7.4,8.5,1.8,19.0,D1,dataset2
2167,14.1,4.0,1.3,1.5,9.5,D1,dataset2
2168,29.5,4.5,0.5,3.5,29.1,D1,dataset2
2169,65.5,233.0,1.0,2.1,26.0,D1,dataset2
2170,41.18,4.41,1.47,1.47,16.18,D1,dataset2
2171,36.22,7.52,6.38,2.51,12.98,D1,dataset2
2172,36.7,7.4,6.2,2.8,12.8,D1,dataset2
2173,2781.0,1293.0,248.0,23.0,84.0,D1,dataset2
2174,78.0,28.0,13.0,29.0,110.0,D1,dataset2
2175,30.64,29.84,6.82,16.071,99.0,D1,dataset2
2176,549.1,121.2,25.4,31.9,198.5,D1,dataset2
2177,68.72,9.05,11.38,1.71,34.88,D1,dataset2
2178,225.1,215.9,605.5,88.7,1849.0,D1,dataset2
2179,99.39,28.86,16.07,6.82,52.3,D1,dataset2
2180,345.0,112.25,27.5,51.5,58.75,D1,dataset2
2181,80.0,20.0,6.0,20.0,62.0,D1,dataset2
2182,66.0,8.27,8.21,9.21,8.21,D1,dataset2
2183,59.0,10.4,4.0,10.0,12.7,D1,dataset2
2184,75.0,2.98,0.6,3.57,14.29,D1,dataset2
2185,410.0,32.88,2.59,24.76,191.0,D1,dataset2
2186,330.2,28.3,2.55,25.98,203.87,D1,dataset2
2187,584.67,104.44,9.04,193.0,530.89,D1,dataset2
2188,61.5,24.6,1.33,5.6,20.5,D1,dataset2
2189,540.0,119.0,27.1,39.0,201.5,D1,dataset2
2190,49.1,12.2,3.9,0.3,4.8,D1,dataset2
2191,22.5,8.5,7.3,1.2,8.4,D1,dataset2
2192,8300.0,1590.1,90.4,110.0,370.1,D1,dataset2
2193,14.2,4.0,1.4,1.5,9.51,D1,dataset2
2194,3.09,0.55,2.96,4.56,42.75,D1,dataset2
2195,31.0,6.6,19.0,4.7,67.0,D1,dataset2
2196,3.3,1.1,3.1,0.9,3.3,D1,dataset2
2197,361.0,29.0,2.74,25.67,197.2,D1,dataset2
2198,30.1,17.1,2.2,5.5,5.2,D1,dataset2
2199,54.0,7.0,7.4,8.6,5.4,D1,dataset2
2200,49.9,23.6,2.8,6.2,10.2,D1,dataset2
2201,43.6,20.1,32.0,7.2,10.9,D1,dataset2
2202,78.0,20.0,11.0,13.0,28.0,D1,dataset2
2203,305.0,100.0,33.0,161.0,541.0,D1,dataset2
2204,35.0,6.0,3.0,26.0,482.0,D1,dataset2
2205,543.0,120.0,41.0,411.0,1880.0,D1,dataset2
2206,1230.0,163.0,27.0,233.0,692.0,D1,dataset2
2207,60.0,10.0,4.0,4.0,4.0,D1,dataset2
2208,95.0,10.0,0.0,11.0,39.0,D1,dataset2
2209,650.0,81.0,170.0,51.0,270.0,D1,dataset2
2210,210.0,22.0,6.0,6.0,7.0,D1,dataset2
2211,385.0,60.0,8.0,53.0,159.0,D1,dataset2
2212,4230.0,690.0,5.0,196.0,1180.0,D1,dataset2
2213,7600.0,1230.0,318.0,836.0,1560.0,D1,dataset2
2214,595.0,80.0,9.0,89.0,244.0,D1,dataset2
2215,120.0,25.0,1.0,8.0,40.0,D1,dataset2
2216,8.0,0.0,0.0,43.0,101.0,D1,dataset2
2217,6454.0,2313.0,121.0,2159.0,6432.0,D1,dataset2
2218,2177.0,1049.0,207.0,440.0,705.0,D1,dataset2
2219,1790.0,580.0,321.0,336.0,619.0,D1,dataset2
2220,4.0,1.0,2.0,7.0,52.0,D1,dataset2
2221,1900.0,285.0,31.0,957.0,7730.0,D1,dataset2
2222,141.0,131.0,13.0,139.0,19.0,D1,dataset2
2223,30.0,7.4,8.5,1.8,19.0,D1,dataset2
2224,14.1,4.0,1.3,1.5,9.5,D1,dataset2
2225,29.5,4.5,0.5,3.5,29.1,D1,dataset2
2226,78.0,28.0,13.0,29.0,110.0,D1,dataset2
2227,30.64,29.84,6.82,16.071,99.0,D1,dataset2
2228,68.72,9.05,11.38,1.71,34.88,D1,dataset2
2229,225.1,215.9,605.5,88.7,1849.0,D1,dataset2
2230,80.0,20.0,6.0,20.0,62.0,D1,dataset2
2231,75.0,2.98,0.6,3.57,14.29,D1,dataset2
2232,410.0,32.88,2.59,24.76,191.0,D1,dataset2
2233,330.2,28.3,2.55,25.98,203.87,D1,dataset2
2234,584.67,104.44,9.04,193.0,530.89,D1,dataset2
2235,90.99,5.45,2.15,2.7,0.0,D1,dataset2
2236,64.1,0.45,0.99,3.14,15.3,D1,dataset2
2237,31.3,15.9,2.4,4.21,31.2,D1,dataset2
2238,55.32,7.66,4.8,1.33,6.5,D1,dataset2
2239,321.0,33.4,35.4,105.2,416.0,D1,dataset2
2240,915.3,129.97,6.87,33.1,307.7,D1,dataset2
2241,351.4,112.35,28.3,52.5,346.0,D1,dataset2
2242,171.2,25.3,7.3,17.0,55.2,D1,dataset2
2243,49.5,12.2,3.7,0.3,4.8,D1,dataset2
2244,536.1,119.0,28.1,33.6,202.3,D1,dataset2
2245,360.5,28.5,2.75,25.66,198.3,D1,dataset2
2246,330.1,28.4,2.56,25.34,213.33,D1,dataset2
2247,411.3,33.12,2.44,23.77,25.66,D1,dataset2
2248,33.1,5.6,13.1,1.5,13.3,D1,dataset2
2249,22.5,7.8,6.9,1.5,7.8,D1,dataset2
2250,28.8,4.3,0.6,3.45,29.3,D1,dataset2
2251,21.4,3.5,1.4,0.88,9.14,D1,dataset2
2252,13.9,3.5,1.3,1.5,0.44,D1,dataset2
2253,31.2,20.3,3.1,5.0,30.9,D1,dataset2
2254,332.0,28.7,2.35,25.66,196.8,D1,dataset2
2255,46.6,23.24,20.29,4.37,54.09,D1,dataset2
2256,87.6,44.54,88.8,6.56,204.32,D1,dataset2
2257,18.78,8.33,20.19,0.93,56.77,D1,dataset2
2258,63.6,44.3,30.3,10.2,10.7,D1,dataset2
2259,100.0,22.0,26.0,1.6,33.0,D1,dataset2
2260,247.5,67.69,84.38,8.52,79.66,D1,dataset2
2261,44.0,18.0,23.0,4.0,12.4,D1,dataset2
2262,442.0,85.0,103.0,10.0,174.0,D1,dataset2
2263,106.0,24.0,28.0,4.0,37.0,D1,dataset2
2264,36.0,17.0,13.0,4.0,5.4,D1,dataset2
2265,162.0,35.0,30.0,5.6,44.0,D1,dataset2
2266,18.0,3.0,3.4,1.0,4.3,D1,dataset2
2267,150.0,27.0,63.0,3.6,90.0,D1,dataset2
2268,69.0,36.0,51.0,21.0,11.3,D1,dataset2
2269,9.6,4.6,2.2,1.0,2.2,D1,dataset2
2270,60.1,20.0,9.5,5.5,9.1,D1,dataset2
2271,335.0,67.0,143.0,18.0,170.0,D1,dataset2
2272,2.2,2.0,3.4,0.58,1.37,D1,dataset2
2273,42.0,5.4,6.0,0.85,6.55,D1,dataset2
2274,395.0,95.0,179.0,10.0,74.0,D1,dataset2
2275,75.0,32.0,23.0,7.5,3.4,D1,dataset2
2276,290.0,110.0,47.0,6.8,90.0,D1,dataset2
2277,55.0,48.0,71.0,6.0,13.0,D1,dataset2
2278,42.4,9.3,28.9,2.9,8.2,D1,dataset2
2279,48.3,6.1,9.2,1.7,20.8,D1,dataset2
2280,376.0,24.0,25.6,22.0,67.2,D1,dataset2
2281,24.92,22.24,12.3,7.49,26.51,D1,dataset2
2282,236.0,48.93,47.48,13.3,88.33,D1,dataset2
2283,435.8,70.02,51.36,23.06,57.96,D1,dataset2
2284,34.46,21.92,44.96,3.19,19.62,D1,dataset2
2285,138.8,52.2,62.8,6.77,9.55,D1,dataset2
2286,220.0,9.2,2.3,2.4,0.2,D1,dataset2
2287,380.0,9.7,2.4,3.1,0.5,D1,dataset2
2288,380.0,9.7,2.4,3.1,0.5,D1,dataset2
2289,9.0,8.4,30.0,3.7,5.0,D1,dataset2
2290,220.0,9.2,2.3,2.4,0.2,D1,dataset2
2291,29.0,8.08,3.77,1.21,4.21,D1,dataset2
2292,80.0,66.0,177.0,18.0,510.0,D1,dataset2
2293,4444.0,65.9,884.6,28.4,373.7,D1,dataset2
2294,46.56,23.24,20.29,4.37,54.09,D1,dataset2
2295,12.97,5.98,15.23,1.39,16.1,D1,dataset2
2296,127.0,107.0,154.0,11.0,224.0,D1,dataset2
2297,102.7,16.1,26.9,1.4,26.5,D1,dataset2
2298,288.3,224.4,519.4,31.0,888.3,D1,dataset2
2299,52.2,26.8,972.6,115.8,355.3,D1,dataset2
2300,110.0,51.0,33.0,4.0,57.0,D1,dataset2
2301,7500.0,6.8,8.0,3.3,6.9,D1,dataset2
2302,980.0,570.0,480.0,37.0,340.0,D1,dataset2
2303,420.0,200.0,230.0,14.0,180.0,D1,dataset2
2304,80.0,20.0,37.0,6.0,62.0,D1,dataset2
2305,190.0,24.0,17.0,7.0,47.0,D1,dataset2
2306,49567.0,532.0,97.0,0.0,285.0,D1,dataset2
2307,74.0,19.0,29.0,8.0,58.0,D1,dataset2
2308,176.0,133.0,216.0,14.0,396.0,D1,dataset2
2309,116.0,20.0,27.0,7.0,54.0,D1,dataset2
2310,156.0,36.0,69.0,3.0,26.0,D1,dataset2
2311,34.46,21.92,44.96,3.19,19.62,D1,dataset2
2312,138.8,52.2,62.8,6.77,9.55,D1,dataset2
2313,160.0,90.0,17.0,27.0,5.0,D1,dataset2
2314,470.0,38.0,51.0,16.0,39.0,D1,dataset2
2315,692.0,605.0,1437.0,78.0,2833.0,D1,dataset2
2316,470.0,38.0,51.0,16.0,51.0,D1,dataset2
2317,156.0,0.5,54.0,0.5,121.0,D1,dataset2
2318,52.0,12.0,10.0,13.0,13.0,D1,dataset2
2319,93.0,17.0,20.0,5.0,31.0,D1,dataset2
2320,171.28,25.44,96.18,28.41,21.16,D1,dataset2
2321,176.17,13.86,13.32,8.14,27.57,D1,dataset2
2322,197.61,18.66,13.45,14.03,25.56,D1,dataset2
2323,228.26,24.21,21.81,19.97,48.57,D1,dataset2
2324,356.27,49.15,188.54,48.98,52.16,D1,dataset2
2325,90.83,24.08,8.87,5.22,9.07,D1,dataset2
2326,136.81,33.18,19.3,7.55,39.56,D1,dataset2
2327,54.7,38.2,53.0,5.2,56.6,D1,dataset2
2328,20.0,3.5,14.2,0.0,8.8,D1,dataset2
2329,232.0,79.6,95.3,12.1,242.0,D1,dataset2
2330,20.3,4.6,7.1,0.5,1.9,D1,dataset2
2331,39.4,6.7,10.5,1.5,4.8,D1,dataset2
2332,56.9,9.5,12.2,1.6,6.5,D1,dataset2
2333,23.0,5.8,3.1,1.0,3.62,D1,dataset2
2334,441.2,57.9,86.7,9.5,204.9,D1,dataset2
2335,32.7,6.9,10.6,0.0,24.7,D1,dataset2
2336,349.2,42.4,62.4,4.8,177.5,D1,dataset2
2337,40.1,34.4,36.0,7.8,6.6,D1,dataset2
2338,322.2,123.26,221.72,10.69,316.29,D1,dataset2
2339,14.9,11.8,1.4,4.2,1.6,D1,dataset2
2340,288.0,79.0,215.0,0.0,40.0,D1,dataset2
2341,725.0,241.0,270.0,21.0,70.0,D1,dataset2
2342,802.0,281.0,385.0,32.0,86.0,D1,dataset2
2343,271.0,95.0,162.0,22.0,183.0,D1,dataset2
2344,130.4,48.8,93.4,16.3,123.4,D1,dataset2
2345,13.0,2.3,0.7,1.4,1.9,D1,dataset2
2346,40.9,11.9,69.3,4.5,29.0,D1,dataset2
2347,33.3,23.3,10.3,12.1,7.6,D1,dataset2
2348,31.8,25.0,12.9,8.2,5.7,D1,dataset2
2349,415.0,123.0,273.0,15.0,609.0,D1,dataset2
2350,67.0,18.0,73.0,13.0,83.0,D1,dataset2
2351,39.0,21.0,126.0,50.0,27.0,D1,dataset2
2352,152.0,13.0,8.7,0.4,21.0,D1,dataset2
2353,71.0,16.0,62.0,3.3,10.0,D1,dataset2
2354,39.3,37.1,77.4,11.6,9.3,D1,dataset2
2355,17.0,5.2,2.3,1.4,2.4,D1,dataset2
2356,103.0,12.0,11.1,3.2,19.6,D1,dataset2
2357,1613.0,850.0,1045.0,64.7,1204.0,D1,dataset2
2358,60.0,40.0,110.0,9.9,70.0,D1,dataset2
2359,440.0,176.0,394.0,15.0,350.0,D1,dataset2
2360,160.0,90.0,17.0,27.0,5.8,D1,dataset2
2361,611.7,247.0,242.9,27.7,620.6,D1,dataset2
2362,876.0,354.0,548.0,85.0,910.0,D1,dataset2
2363,508.7,135.3,308.2,22.4,304.0,D1,dataset2
2364,260.0,130.0,84.0,29.0,92.0,D1,dataset2
2365,117.4,12.5,11.2,3.8,20.3,D1,dataset2
2366,186.9,75.6,22.3,38.0,2.8,D1,dataset2
2367,42.9,9.5,25.0,1.8,19.1,D1,dataset2
2368,37.0,6.8,0.6,5.7,0.3,D1,dataset2
2369,12.5,10.3,1.9,2.8,2.7,D1,dataset2
2370,29.82,10.5,19.1,2.4,24.3,D1,dataset2
2371,192.04,28.05,38.47,2.7,62.55,D1,dataset2
2372,120.0,20.0,13.0,4.7,14.0,D1,dataset2
2373,260.0,170.0,270.0,35.0,140.0,D1,dataset2
2374,56.2,11.3,30.3,5.0,11.2,D1,dataset2
2375,123.8,37.3,76.1,9.5,18.6,D1,dataset2
2376,12.9,8.5,26.5,0.0,7.2,D1,dataset2
2377,626.37,371.94,251.29,11.94,415.18,D1,dataset2
2378,612.0,117.44,117.15,14.78,96.68,D1,dataset2
2379,110.55,66.52,165.85,25.29,71.16,D1,dataset2
2380,23346.19,4902.07,1738.49,13587.17,15258.89,D1,dataset2
2381,277.39,74.73,8.31,100.04,205.19,D1,dataset2
2382,344.27,77.35,8.06,100.45,208.49,D1,dataset2
2383,74810.28,7139.15,664.83,13471.28,15150.69,D1,dataset2
2384,467.45,135.68,16.14,203.78,441.2,D1,dataset2
2385,7775.1,3269.74,146.25,2148.13,5840.55,D1,dataset2
2386,23.0,23.0,23.0,23.0,23.0,PD,dataset2
2387,26788.0,18342.0,27.0,2111.0,0.0,PD,dataset2
2388,18.0,20.0,12.0,6.0,2.0,PD,dataset2
2389,225.5,17.6,3.0,8.4,0.0,PD,dataset2
2390,1565.0,93.0,47.0,34.0,0.0,PD,dataset2
2391,3930.0,2397.0,157.0,0.0,0.0,PD,dataset2
2392,37800.0,1740.0,249.0,8.0,8.0,PD,dataset2
2393,92600.0,10200.0,0.0,0.0,0.0,PD,dataset2
2394,8266.0,1061.0,22.0,0.0,0.0,PD,dataset2
2395,9340.0,995.0,60.0,6.0,7.0,PD,dataset2
2396,36036.0,4704.0,554.0,5.0,10.0,PD,dataset2
2397,462.0,212.4,31.6,0.0,0.0,PD,dataset2
2398,1600.0,3600.0,670.0,14.0,0.0,PD,dataset2
2399,6600.0,1000.0,38.0,2.0,19.0,PD,dataset2
2400,88.0,9.0,0.0,0.03,0.0,PD,dataset2
2401,2240.0,168.0,25.0,0.0,0.0,PD,dataset2
2402,1950.0,123.0,38.0,2.0,2.0,PD,dataset2
2403,2240.0,157.0,90.0,45.0,45.0,PD,dataset2
2404,32930.0,2397.0,157.0,0.0,0.0,PD,dataset2
2405,37800.0,1740.0,249.0,8.0,8.0,PD,dataset2
2406,92600.0,10200.0,0.0,0.0,0.0,PD,dataset2
2407,8266.0,1061.0,22.0,0.0,0.0,PD,dataset2
2408,9340.0,995.0,60.0,6.0,7.0,PD,dataset2
2409,36036.0,4704.0,554.0,5.0,10.0,PD,dataset2
2410,1198.0,3.2,0.5,3.2,1.4,PD,dataset2
2411,1309.0,124.0,0.0,6.0,113.0,PD,dataset2
2412,2587.0,7.88,0.0,1.4,4.7,PD,dataset2
2413,85.87,7.01,0.0,2.64,4.49,PD,dataset2
2414,102.0,108.0,0.0,41.0,70.0,PD,dataset2
2415,195.9,14.5,0.0,2.4,11.6,PD,dataset2
2416,420.0,37.3,0.2,30.0,14.9,PD,dataset2
2417,485.0,35.0,0.0,6.0,29.0,PD,dataset2
2418,83.26,45.32,0.26,36.45,18.1,PD,dataset2
2419,26.0,21.0,15.0,12.0,1.0,PD,dataset2
2420,25.2,1.2,6.5,1.3,0.2,PD,dataset2
2421,980.0,73.0,58.0,12.0,0.0,PD,dataset2
2422,420.0,373.0,14.9,30.0,0.2,PD,dataset2
2423,1198.0,3.2,1.4,3.2,0.5,PD,dataset2
